transaction_month,dataset_period,marketplace,channel,public_product_id,brand_group,category_group,subcategory_group,product_group,fulfillment_type,state_group,origin_country_group,imported_flag,listing_price_band,inventory_band,margin_band_public,channel_margin_band_public,profitability_band_public,transaction_type_group,sales_index,units_index,fee_pct_of_gross,refund_pct_of_gross,promotion_pct_of_gross,net_to_gross_pct,margin_index,estimated_profitability_index,margin_risk_score,margin_risk_band,revenue_quality_score,revenue_quality_band,recommended_action,action_priority,action_reason,mapping_status
2026-02,12m,Amazon,Marketplace,P1072,Tiger Balm,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Gujarat,Imported / Other,Unknown,<500,High / 16-50,Unmapped,Unmapped,Unmapped,Refund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,13.5,Low Risk,0.0,Critical,Slow Mover Review,Low,Low indexed unit movement with high inventory band.,Unmapped
2026-02,12m,Amazon,Marketplace,P0922,SHIVAMAX,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Delhi,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Refund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,13.5,Low Risk,0.0,Critical,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-02,12m,Amazon,Marketplace,P0029,Axe,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Madhya Pradesh,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Refund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,13.5,Low Risk,0.0,Critical,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-02,12m,Amazon,Marketplace,P0562,Oral-B,Oral Care,Toothpaste,Toothpaste,FBA,Delhi,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Refund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,13.5,Low Risk,0.0,Critical,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-02,12m,Amazon,Marketplace,P0840,SHIVAMAX,Home & Kitchen,Adhesive Hooks,Adhesive Hooks,FBA,Andhra Pradesh,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Refund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,13.5,Low Risk,0.0,Critical,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-02,12m,Amazon,Marketplace,P0758,Sasi,Lip,Sunscreen,Sunscreen,FBA,West Bengal,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Refund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,13.5,Low Risk,0.0,Critical,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Reimbursement,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Reimbursement,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Reimbursement,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Service Fee,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
2026-02,12m,Amazon,Amazon,NON_PRODUCT_ACTIVITY,Non-product Activity,Non-product Activity,Non-product Activity,Non-product Activity,FBA,Unknown,Imported / Other,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Shipping Service,0.0,0.0,0.0,0.0,0.0,0.0,,,,Not Applicable,,Not Applicable,Monitor,Low,No action threshold triggered; continue monitoring.,Non-product
